created_at,tweet_id,tweet,likes,retweet_count,source,user_id,user_name,user_screen_name,user_description,user_join_date,user_followers_count,user_location,lat,long,city,country,continent,state,state_code,collected_at
2020-10-15 00:02:14,1.3165297794876375e+18,I have lost track of what #Trump is talking about. So has Trump.,2.0,1.0,Twitter Web App,8436472.0,snarke,snarke,"Will mock for food! Freelance writer, blogger, commentator. Civics nerd. She/Her",2007-08-26 05:56:11,1185.0,Portland,45.5202471,-122.6741949,Portland,United States of America,North America,Oregon,OR,2020-10-21 00:00:18.287609988
2020-10-15 00:02:19,1.3165298028918497e+18,"@MarcInPhoenix @CIAspygirl #Trump
#TrumpLiesAmericansDie 

80+ researchers warn that a so-called #herdimmunity approach to managing #COVID19 is “a dangerous fallacy unsupported by the scientific evidence” #WCPH2020 

#WearAMask 
#MaskUp 

https://t.co/96TExQws1Z",0.0,0.0,Twitter Web App,240532719.0,William Jones 😷🌊 🇦🇺🐸,william7424,"Retired International Banker(Don't hold this against me, I cleaned up messes LOL), Avid GeoPolitical and National Political observer",2011-01-20 04:11:32,1776.0,Australia,-24.7761086,134.755,,Australia,Oceania,,,2020-10-21 00:00:18.660826519
2020-10-15 00:02:26,1.3165298308553114e+18,"@NegarMortazavi #tRump is according to his niece a metally sick person. How can you ask such a mental case to behave as a feeling person?

#tRump ist the -&gt; Pest Of The United States",0.0,0.0,Twitter Web App,99734332.0,Nice_Guy 🤨 🏳️‍🌈 ✌️🏳️,3_X_Taeglich,Irgendwas mit IT. Antifaschist. #Love #Peace✌️ #NoWar🏳️ #niemalsAfD,2009-12-27 16:14:00,128.0,,,,,,,,,2020-10-21 00:00:19.034043049
2020-10-15 00:02:33,1.3165298594605097e+18,#Trump  SH-T  Show 👇👇👇👇 https://t.co/nE2OifBXmH,0.0,0.0,Twitter for iPhone,1.0082202679346094e+18,Inconvenient Truth 🌊🌊🌊,InconvenientTr5,Spreading the #Truth. #ScienceMatters. #TrumpLiesAmericansDIE.  #VOTE #TrumpCrimeFamily OUT on #ElectionDay,2018-06-17 05:30:18,812.0,#BlueWave USA 🌊🌊🌊🌊🌊,,,,,,,,2020-10-21 00:00:19.407259579
2020-10-15 00:02:35,1.31652987081873e+18,A simple question. Who are you voting for? #2020Election #DonaldTrump #JoeBiden #uspoli #mapoli,1.0,1.0,Twitter for Android,8.957270197107917e+17,John MacDonald for the People,jmac4thepeople,"Father, veteran, veteran's advocate, former candidate for MA State Senate, weekly columnist for the Lowell Sun, Fitchburg Sentinel , an American Patriot .",2017-08-10 19:22:18,1253.0,"Lowell, MA",42.633424700000006,-71.3161718,Lowell,United States of America,North America,Massachusetts,MA,2020-10-21 00:00:19.780476110
2020-10-15 00:02:38,1.316529881572954e+18,"216,000 deaths those people when away magically it was so amazing we dont need to fear #COVID19 just fear the #COVIDIOTS sad so many #fools believe #TrumpIsALaughingStock #TrumpPence2020 #TrumpFakedCovid #Trump #TrumpFailed #DumpTrump #TrumpCrimeFamily #TrumpLiesAmericansDie https://t.co/9uKskvsO27",0.0,0.0,Twitter for iPhone,1.2908233828213064e+18,TrumpPutinLoVeChild,MenroeR,,2020-08-05 01:34:29,1.0,,,,,,,,,2020-10-21 00:00:20.153692640
2020-10-15 00:02:48,1.3165299239479337e+18,"@realDonaldTrump 216,000 deaths those people when away magically it was so amazing we dont need to fear #COVID19 just fear the #COVIDIOTS sad so many #fools believe #TrumpIsALaughingStock #TrumpPence2020 #TrumpFakedCovid #Trump #TrumpFailed #DumpTrump #TrumpCrimeFamily #TrumpLiesAmericansDie https://t.co/ct9ZO3X1sb",0.0,0.0,Twitter for iPhone,1.2908233828213064e+18,TrumpPutinLoVeChild,MenroeR,,2020-08-05 01:34:29,1.0,,,,,,,,,2020-10-21 00:00:20.900125701
2020-10-15 00:02:48,1.3165299231678382e+18,"We don't need no education

WE DON'T NEED NO THOUGHT CONTROL🎶

ALL AND ALL IT'S JUST ANOTHER BRICK IN...🎶

TRUMP'S WALL 🎶🇺🇸

#realDonaldTrump @realDonaldTrump @DonaldJTrumpJr #DonaldTrumpJr #Debates2020 #Debate2020 #DonaldTrump #TrumpPence2020 #FoxNews #CNN #Trump2020Landslide",0.0,1.0,Twitter for Android,1.285547247724376e+18,Kevin Rissmiller 🇺🇸 🎃 The Famous Celebrity,RissmillerKevin,"Author, Public Figure, Actor, Musician, Public Speaker, Comedian, Scientist & more",2020-07-21 12:09:04,373.0,"Florida, USA",27.7567667,-81.4639835,,United States of America,North America,Florida,FL,2020-10-21 00:00:20.526909171
2020-10-15 00:02:53,1.3165299436066816e+18,"""Suburban women, will you please like me?"" Trump pleaded. ""I saved your damn neighborhood “ #trump openly begging for #votes #donaldtrump #dumptrump #berniesanders #bidenharris2020 #biden2020 #harris2020 #election #RegisterToVote #election2020   https://t.co/YCNA9FlJug",1.0,0.0,Twitter for iPhone,1.3157595455332923e+18,ageofhorus,ageofhorus,,2020-10-12 21:01:46,64.0,"Massachusetts, USA",42.3788774,-72.03236600000001,,United States of America,North America,Massachusetts,MA,2020-10-21 00:00:21.646558762
2020-10-15 00:02:55,1.3165299549438853e+18,@glennkirschner2 So basically the American experiment has failed ; we have no power we are just at the mercy to theses people .. not just Trump but the people who are down for his agenda ; because let’s not pretend #Trump hasn’t done anything that the isn’t on the GOP’s wish list ..,0.0,0.0,Twitter for iPhone,1.289585269549695e+18,📢Say It Loud!📢,NikkiPayge,"Nothin special just ur er’day unapologetic,angry,black,politickin PTSD havin CombatVet chick-don’t want none don’t start none~Play2win #ADOS #BLM #NFAC #WeReady",2020-08-01 15:34:45,323.0,"Chicago, IL",41.875561600000005,-87.6244212,Chicago,United States of America,North America,Illinois,IL,2020-10-21 00:00:22.019775292
2020-10-15 00:02:57,1.316529960098693e+18,"@realDonaldTrump 216,000 deaths those people when away magically it was so amazing we dont need to fear #COVID19 just fear the #COVIDIOTS sad so many #fools believe #TrumpIsALaughingStock #TrumpPence2020 #TrumpFakedCovid #Trump #TrumpFailed #DumpTrump #TrumpCrimeFamily #TrumpLiesAmericansDie https://t.co/JHQ2FvWTrY",0.0,0.0,Twitter for iPhone,1.2908233828213064e+18,TrumpPutinLoVeChild,MenroeR,,2020-08-05 01:34:29,1.0,,,,,,,,,2020-10-21 00:00:22.392991822
2020-10-15 00:02:58,1.3165299676818964e+18,#HipHop legend #IceCube seems to now  be team #DonaldTrump. Thoughts? https://t.co/V4pbCSCCmq,0.0,0.0,Instagram,1.059930513039745e+18,LadeeBlogher,LBlogher,Writing and Music are my passion.   Infotainment Blogger. IG:LadeeBlogHer FB:@ladeeblogher,2018-11-06 22:08:21,16.0,,,,,,,,,2020-10-21 00:00:23.139424883
2020-10-15 00:02:58,1.3165299679042847e+18,#hunterbiden trending on all social media and credible news outlets and here’s #cnn showing their  “Coronavirus Crisis” fear mongering bit.. this is why you’re the epitome of fake news #trump2020 #DonaldTrump #coronavirus #CNNFakeNews @realDonaldTrump @DonaldJTrumpJr @DC_Draino,0.0,0.0,Twitter for iPhone,426943512.0,Bret Lincoln,CreatureKingdom,Here supporting POTUS45 against the Liberal machine and the MSM worshipping degenerates - Father of triplet boys - Actor @HauntedOverload,2011-12-02 22:17:59,122.0,New Hampshire,43.484913299999995,-71.6553992,,United States of America,North America,New Hampshire,NH,2020-10-21 00:00:23.512641414
2020-10-15 00:02:58,1.3165299660587008e+18,"#tRump is using the DOJ with our tax dollars to retaliate against political opponents and former WH staffers. Vote this sick fuck out! 
#VoteBidenHarris2020",0.0,0.0,Twitter for Android,497299613.0,SBT,sbthro,"Prejudice is a burden that confuses the past, threatens the future and renders the present inaccessible.   Maya Angelou",2012-02-19 20:52:54,173.0,"Ocean, NC",2.8599609,10.1883263,,Cameroon,Africa,South,SU,2020-10-21 00:00:22.766208353
2020-10-15 00:03:04,1.3165299923485983e+18,#DonaldTrump #TheInfected @POTUS is a doofus who will fall for anything and lie about everything. https://t.co/2wRI16XbbQ,1.0,0.0,Twitter for Android,2912733831.0,Diane Harris,DhLadylaw,"🌊🌊🌊Ambassador For Christ,
Proud Mother and Grandmother,
Army Vet, I CO 227th AVN Hanau, Germany 
35K Avionic Mechanic
Disabled Deputy Sheriff. No DMs Please.",2014-12-09 14:21:04,3070.0,"Philadelphia, PA",39.9527237,-75.16352619999999,Philadelphia,United States of America,North America,Pennsylvania,PA,2020-10-21 00:00:23.885857944
2020-10-15 00:03:05,1.3165299939844137e+18,Remember that time? #covid #covid19 #donaldtrump #trump #trumptrain #trump2020🇺🇸 #MAGA  #america https://t.co/AROsrF7Wp7,0.0,0.0,Instagram,987634694.0,Michael Tracewell,MSTracewell,"Striving to be a great dad for my daughter and servant to my clients & community through my Company, Rotary & Church.",2012-12-03 23:27:37,292.0,California,36.7014631,-118.75599740000001,,United States of America,North America,California,CA,2020-10-21 00:00:24.259074474
2020-10-15 00:03:10,1.316530017380295e+18,"Did Twitter block me for screenshotting the Hunter Biden Story?? If you can see this follow &amp; retweet my Hunter Biden screenshots!!

help this Texas patriot get more followers to get the News to people!

#Trump 
#TrumpTrain
#TrumpPence2020",0.0,0.0,Twitter for Android,595886688.0,Blake- The Honest American Patriot 🇺🇸🇺🇸🇺🇸,blakeagriffin_,Dad -- Professor -- Conservative Constitutionalist -- Messianic Jew -- Political Writer Honest American News -- #ProLife #ProTrump #ProAmerica #ProLiberty,2012-05-31 20:34:12,617.0,"Houston, Texas",29.7589382,-95.36769740000001,Houston,United States of America,North America,Texas,TX,2020-10-21 00:00:25.005507535
2020-10-15 00:03:13,1.316530029057147e+18,#NorthCarolina #ncpol #Trump #CBP #USBP #StoppingTheIllegalFlowOfDrugs #SavingAmericanLives #GreatWorkCBP #ThankYou https://t.co/P0ZUos5PA2,0.0,0.0,Twitter for iPhone,1.2205171699618202e+18,SaintsChick889,SaintsChick889,"Live, Laugh, Love",2020-01-24 01:22:36,37.0,,,,,,,,,2020-10-21 00:00:25.378724065
2020-10-15 00:03:14,1.3165300314731602e+18,Sounds a bit like #Trump  doesn't it https://t.co/YHJCPmtjV4,1.0,3.0,Twitter for iPhone,1.1638639109922202e+18,uncle Sam,uncle_sam19,iam a  bald eagle its kinda hard to write with my talons,2019-08-20 17:22:44,2.0,,,,,,,,,2020-10-21 00:00:25.751940596
2020-10-15 00:03:20,1.3165300586396836e+18,@newsmax #SleepyJoe is a bad decision #Trump #FourMoreYears https://t.co/6K3sxS1GIm,2.0,1.0,Twitter Web App,210165301.0,Dino0726,dino0726,Against Stupid; Against anarchy; Against BLM and Antifa; Pro-Life; Christian; Wife; Mother of two; Grandmother (MeMe) of five; Obsessed with politics,2010-10-30 18:43:10,1988.0,,,,,,,,,2020-10-21 00:00:26.125157126
2020-10-15 00:03:22,1.3165300678797435e+18,@PressSec @Twitter Americans value truth 👉🏾stop #trump #propaganda #lies #corruption 👉🏾 #VoteBiden 👉🏾#bankruptbillionaire = @realDonaldTrump 👉🏾 #fraud #TaxCheatTrump #CheaterInChief 👉🏾#NewJersey says #TrumpIsANationalDisgrace #TrumpCrimeFamily,0.0,0.0,Twitter for iPhone,2288338050.0,cheri,CheriMeshevsky,Many years in biopharma. Now focused on academic innovation and creating programs to prepare STEM students for life after college. Opinions are mine.,2014-01-12 15:52:12,73.0,,,,,,,,,2020-10-21 00:00:26.498373657
2020-10-15 00:03:22,1.3165300654176133e+18,"My cousin posted this on Facebook. A message from her Doctor's office. This the BS I be talking about. THE NERVE. 

#Vote #Trump #BidenHarris https://t.co/wfrYPJPdce",0.0,0.0,Twitter for Android,76259151.0,L. Norris,LNorrisATL,"Founder| EIC | Struggle Doctoral Student 💜💛🐍
@unpopularstyle
@unpopularStyleM unpopularmagazine@gmail.com |
Music only ➡️unpopularstylemusic@gmail.com",2009-09-22 05:26:21,2753.0,,,,,,,,,2020-10-21 00:00:26.871590187
2020-10-15 00:03:23,1.3165300718851113e+18,@thehill ..   It's Common Knowledge™ that this concerns #BabyGate #BunkerBoy- n-bitch #maga #kag  #CaptainContagious #DonaldTrump to no end .. AND realizing the PLOT to destroy the #USPS was a stupid idea  . . . https://t.co/Zo9kPiN2Rx,0.0,0.0,TweetDeck,1955265703.0,Yor ♥ Ayl,JoR3LofKrypton,"♫ In the howling wind comes a stinging rain
See it driving nails .. Into the souls on the tree of pain..
Running scared in the valley below ♫ 
— U2",2013-10-11 22:39:57,569.0,"37°12'28.3""N 115°57'25.9""W",,,,,,,,2020-10-21 00:00:27.244806717
2020-10-15 00:03:25,1.316530080324055e+18,"#Trump collusion w Russia. @GOP let him off. Stripping ACA after #Trump let CV spread, 220K dead Americans. Millions unemployed. Small businesses struggling. No CV plan.  Russia &amp; NK escalating. $430 Million owed? Taxes/financials obstructed. Voter suppression. Give AF abt Hunter https://t.co/BQNKFxwxYS",0.0,0.0,Twitter Web App,1.3132165010175263e+18,GrabHimByTheBallot 🗽🌊🌈✊🇺🇸,VoteBh2020,"#BidenHarris2020
Rebuilding after being bot reported on voter information
#FBR  #NOMAGAS #EQUALITY #UNITY #COMMUNITY #ONENATION #CRIMINALJUSTICEREFORM",2020-10-05 20:36:47,681.0,,,,,,,,,2020-10-21 00:00:27.618023248
2020-10-15 00:03:32,1.3165301089082737e+18,"#Trump: You don't mind if I go off script, right? This stuff is--you don't want to hear about Hunter and his millions of dollars. Where's Hunter? Is he here? Where's Hunter?

Things have gone...awry.",3.0,1.0,Twitter Web App,8436472.0,snarke,snarke,"Will mock for food! Freelance writer, blogger, commentator. Civics nerd. She/Her",2007-08-26 05:56:11,1185.0,Portland,45.5202471,-122.6741949,Portland,United States of America,North America,Oregon,OR,2020-10-21 00:00:27.991239778
2020-10-15 00:03:33,1.3165301115759206e+18,Good news are NOT broadcasted by fake news.  It's really sad! Thank you Mr. Trump! #DonaldTrump https://t.co/YLf75cCmqM,0.0,0.0,Twitter for iPhone,1.2423866716703007e+18,La Pieta,LaPieta4,"If you want to make the world a better place, take a look at yourself and be that change.",2020-03-24 09:44:10,12.0,,,,,,,,,2020-10-21 00:00:28.364456309
2020-10-15 00:03:38,1.3165301322285302e+18,#Trump #MAGA #vote #election #USA #freedom #KAG #KAG2020 #TRUMP2020 https://t.co/XAAWyBVFZR,0.0,0.0,Twitter Web App,1381773594.0,USA,AMERICANWILDMAN,I would rather die on my feet than live on my knees.,2013-04-26 12:23:10,110.0,GOD BLESS AMERICA!,51.4477037,5.9660693,Horst aan de Maas,The Netherlands,Europe,Limburg,LI,2020-10-21 00:00:28.737672839
2020-10-15 00:03:38,1.3165301340574474e+18,@JoeBiden #donaldtrump 4 more years!,0.0,0.0,Twitter Web App,16578541.0,Scott Seifferlein,Seifferlein,http://t.co/uScd2xa2,2008-10-03 14:48:10,430.0,Grand Rapids,42.963240500000005,-85.66786390000001,Grand Rapids,United States of America,North America,Michigan,MI,2020-10-21 00:00:29.110889369
2020-10-15 00:03:46,1.3165301685723914e+18,@Zillalady @maddow @Lawrence @chrislhayes @11thHour @govkristinoem Wonder what time @KristiNoem will be on Fox News talking about how well her state is doing from an office in a different state promoting #trump,4.0,0.0,Twitter for iPhone,628914542.0,mikefodness,magicmikeinsd,,2012-07-07 02:17:24,239.0,"South Dakota, USA",44.6471761,-100.348761,,United States of America,North America,South Dakota,SD,2020-10-21 00:00:29.484105900
2020-10-15 00:03:49,1.316530181348221e+18,"@WhiteHouse @POTUS 216,000 deaths those people went away magically it was so amazing we dont need to fear #COVID19 just fear the #COVIDIOTS so many #fools believe #TrumpIsALaughingStock #TrumpPence2020 #TrumpFakedCovid #Trump #TrumpFailed #DumpTrump #TrumpCrimeFamily #TrumpLiesAmericansDie @POTUS https://t.co/OiQQOSYzyv",0.0,0.0,Twitter for iPhone,1.2908233828213064e+18,TrumpPutinLoVeChild,MenroeR,,2020-08-05 01:34:29,1.0,,,,,,,,,2020-10-21 00:00:29.857322430
2020-10-15 00:03:52,1.3165301935914025e+18,"“We have heard the Election called at midnight, Master #Trump.” https://t.co/aT5l2m6uDb",0.0,0.0,Twitter for iPad,120969408.0,Mark Burger,markburgerenerg,"Solar consultant, 21st Century 100% renewable electricity&energy, enviro justice&equity LEAF #EV user jazz microbrew distilleries RT's not necessarily support.",2010-03-08 04:16:04,2923.0,"Oak Park, IL",41.887814500000005,-87.78876149999999,,United States of America,North America,Illinois,IL,2020-10-21 00:00:30.230538960
2020-10-15 00:03:57,1.316530213841322e+18,"Hello!!
For your image background removal, retuch or resize it-

Check out our Gig on Fiverr:

https://t.co/AL75SrBXVa

#photoshop #backgroundremoval  #removebackground #Retouching  #DonaldTrump #Lowa #DesMoines #cutout #image #Crocs #Dexter #SHOWTIME #MichaelCHall
@fiverr",0.0,0.0,Twitter Web App,1.3095053557479793e+18,Ainan Design,AinanDesign,We are a team of highly experienced and expert designers. We draw our Bayer mind with 100% satisfaction within a very short time. Quality design is our goal.,2020-09-25 14:50:05,4.0,,,,,,,,,2020-10-21 00:00:30.603755491
2020-10-15 00:04:03,1.316530238554288e+18,"@WhiteHouse @POTUS 216,000 deaths those people went away magically it was so amazing we dont need to fear #COVID19 just fear the #COVIDIOTS so many #fools believe #TrumpIsALaughingStock #TrumpPence2020 #TrumpFakedCovid #Trump #TrumpFailed #DumpTrump #TrumpCrimeFamily #TrumpLiesAmericansDie @POTUS https://t.co/c8cpWVTVQq",0.0,0.0,Twitter for iPhone,1.2908233828213064e+18,TrumpPutinLoVeChild,MenroeR,,2020-08-05 01:34:29,1.0,,,,,,,,,2020-10-21 00:00:30.976972021
2020-10-15 00:04:03,1.3165302381893386e+18,"@TwitterSafety @Twitter @RecIaimTheNet This is serious interference and censorship in an ongoing democratic election Twitter! What proofs do you have that this is ""Hacked Materials""?
#news #politics #censorship #Election2020 #election #Biden  #Trump https://t.co/cYQmAyVizU",0.0,0.0,Twitter Web App,2899706427.0,Make More,Make__More,,2014-11-30 20:48:45,14.0,,,,,,,,,2020-10-21 00:00:31.350188552
2020-10-15 00:04:11,1.316530270946816e+18,"Do you ever think that #Giuliani, a man who used to have a respectable reputation...is going to end up in prison? Because he's involved in too many shady enterprises..#Ukraine #Russia #Trump #Corruption #GOP #Republicans #MAGA #forged #HunterBiden @NYPost 
https://t.co/QQYyHgdTJj https://t.co/MY5HOog4Ti",0.0,0.0,TweetDeck,16725512.0,JusticeForAll,ZenithUpwards,A human being on fire for justice and love in this crazy world.,2008-10-13 19:12:22,335.0,"Chula Vista, CA",,,,,,,,2020-10-21 00:00:31.723405082
2020-10-15 00:04:12,1.3165302758835855e+18,"@charliekirk11 🚨   #TruthMatters 

#Trump proved to be DANGEROUSLY Incompetent faced with #COVID19 👇👇👇👇👇👇👇
https://t.co/lCAsOuPkiO",2.0,0.0,Twitter for iPhone,1.0082202679346094e+18,Inconvenient Truth 🌊🌊🌊,InconvenientTr5,Spreading the #Truth. #ScienceMatters. #TrumpLiesAmericansDIE.  #VOTE #TrumpCrimeFamily OUT on #ElectionDay,2018-06-17 05:30:18,812.0,#BlueWave USA 🌊🌊🌊🌊🌊,,,,,,,,2020-10-21 00:00:32.096621612
2020-10-15 00:04:34,1.3165303697982996e+18,The world would be safer with @JoeBiden as #potus and @KamalaHarris as #vp. A safer world makes #America great again. The #USA need partnerships in the world without @realDonaldTrump. #Trump wants a single powerful country. That's not possible in a global world. #votingBiden,0.0,0.0,Twitter Web App,605717917.0,Der Morgo - 😷 Fantomaske😷 - ♿🇩🇪🇪🇺,Maddo1976,"I'm from East Germany, GDR. I'm disabled. My hobby: Cooking. #proEU #links #peace #Frieden #sozialeGerechtigkeit @Die_Partei_TH ... Erwerbsminderungsrentner",2012-06-11 20:17:19,252.0,Ostthüringen,,,,,,,,2020-10-21 00:00:32.469838143
2020-10-15 00:04:41,1.3165303977785016e+18,"State of the race in SOUTH CAROLINA as of 10/14/2020

Polling Average:

Trump 51.0% (-0.1% from yesterday)
Biden 43.8% (-0.2% from yesterday)

Win probabiity:

Trump: 88.7% (+0.3% from yesterday)
Biden: 11.3%
 
Source: FiveThirtyEight

#ElectionTwitter
#Election2020
#Biden #Trump",1.0,0.0,,1.304249338504401e+18,Election Poll Average Bot,ElectionRobot,beep boop,2020-09-11 02:44:29,129.0,,,,,,,,,2020-10-21 00:00:32.843054673
2020-10-15 00:04:41,1.3165303972163748e+18,Well #kayleighmcenany was taken off of Twitter for this post. Retweet if you will.  Censorship of Conservatives must stop. @hodgetwins #TrumpPence2020 #TrumpCoupPlot #DonaldTrump #donaldtrump2020  #KAG2020LandslideVictory #KAG #MAGA2020 #censorship @realDonaldTrump #SCOTUS #MAGA https://t.co/cFpMHJPGZb,3.0,4.0,Twitter Web App,1087709881.0,Mike Riddle,MikeLongCounty,"I have the best wife in the world in Gina! Great kids, great grand-kids, and a good Lord that loves me no matter what. God is good, I'm a very blessed man!!!",2013-01-14 01:34:25,413.0,"Long County, GA",31.7704898,-81.753725,,United States of America,North America,Georgia,GA,2020-10-21 00:00:33.216271204
2020-10-15 00:04:43,1.3165304058356408e+18,"#Trump
#Covid19
#TrumpLiesAmericansDie

Immunologist Florian Kramme, “#herdimmunity through natural infections is not a strategy, but an indication for the government’s malfunction to control a breakout and to pay for this with lost lives.” 

https://t.co/ddEFm2Lqvj https://t.co/jLjgtdQ4WB",0.0,0.0,Twitter Web App,240532719.0,William Jones 😷🌊 🇦🇺🐸,william7424,"Retired International Banker(Don't hold this against me, I cleaned up messes LOL), Avid GeoPolitical and National Political observer",2011-01-20 04:11:32,1776.0,Australia,-24.7761086,134.755,,Australia,Oceania,,,2020-10-21 00:00:33.589487734
2020-10-15 00:04:50,1.3165304373642936e+18,"So @realDonaldTrump said COVID is a Dems Hoax then 215,000 died. Trump said it’s doesn’t infect everyone then he gets infected. Then HE said kids are immune then his son Baron gets infected. If your a #trump supporter, isn’t this enough stupidity &amp;lying for you to #VoteHimOut2020",1.0,1.0,Twitter for iPhone,7.653258167249879e+17,Metatron,Metatro46077255,,2016-08-15 23:14:28,214.0,,,,,,,,,2020-10-21 00:00:34.335920795
2020-10-15 00:04:50,1.3165304359843635e+18,@toyboxkid_ @realDonaldTrump @HillaryClinton The point I’m making is when a credible news organization shares a story that makes any democratic look bad we are censored... But anyone and everyone can talk about #Trump and it’s taken as gospel #DoubleStandards,0.0,0.0,Twitter for iPhone,1.2302791194279936e+18,Dustin L. Ellis,DustinLEllis1,"Christian, Husband, Conservative! Follow me for facts not sugar coated viewpoints!",2020-02-19 23:53:03,1.0,"New Castle, IN",,,,,,,,2020-10-21 00:00:33.962704264
2020-10-15 00:04:56,1.3165304589314826e+18,"Forward this tweet to five people, and within 3 minutes...

FUCKING NOTHING WILL HAPPEN!!!!!

I tried it twice and it worked both times, absolutely fucking nothing happened!

#Trump",0.0,0.0,Twitter Web App,9.721458403190088e+17,john P.,JohnPark214,"social worker democrat  #RealityWinner #resist #Resistance #DefundThepolice #icantbreathe
#JusticeForFloyd #TheResistance  #MoscowMitch #WhiteSupremacist  #FBR",2018-03-09 16:23:24,4340.0,hell,,,,,,,,2020-10-21 00:00:35.082353855
2020-10-15 00:04:56,1.3165304615191757e+18,#Trump #MAGA #vote #election #USA #freedom #KAG #KAG2020 #TRUMP2020 https://t.co/jJPx9E5ixz,0.0,0.0,Twitter Web App,1381773594.0,USA,AMERICANWILDMAN,I would rather die on my feet than live on my knees.,2013-04-26 12:23:10,110.0,GOD BLESS AMERICA!,51.4477037,5.9660693,Horst aan de Maas,The Netherlands,Europe,Limburg,LI,2020-10-21 00:00:34.709137325
2020-10-15 00:05:01,1.316530479861035e+18,GOP TRIES TO STEAL THE ELECTION!!! Trump urges California GOP to continue using fake “official” drop boxes in spite of legal threat https://t.co/iuenjjbcgz via @Yahoo #Trump #TrumpIsALoser  #ElectionFraud #TrumpCriminal,0.0,0.0,Twitter Web App,24793197.0,Paul Cline,paulcline7,"""Prof. Paul"" - Serial Entrepreneur and Business, Psychology & Health/Fitness Expert. CEO at Advanced Ideas, Inc, Award Winning University Professor, Therapist,",2009-03-16 23:18:58,1656.0,Florida,27.7567667,-81.4639835,,United States of America,North America,Florida,FL,2020-10-21 00:00:35.455570386
2020-10-15 00:05:03,1.316530492183851e+18,Got something for you #MAGA #MAGA2020 #MAGA2020Landslide #Trump2020LandslideVictory #Trump @realDonaldTrump @WhiteHouse @senatemajldr @GOP https://t.co/Oa8OMRa6D3,0.0,0.0,Twitter for Android,1.249808368845435e+18,violetrenee$ #BlackLivesMatter,violetrenee7,"Author of sizzling hot, smart and funny novel Love, Laughter and  Lies @amazon.com.",2020-04-13 21:15:22,113.0,"Ohio, USA",40.225356899999994,-82.6881395,,United States of America,North America,Ohio,OH,2020-10-21 00:00:35.828786916
2020-10-15 00:05:04,1.3165304932742922e+18,"""Now You're Messing with a Son of a .....!"" https://t.co/t6XVIcn57a #TommyLee #DonaldTrump #Nazareth #HairoftheDog #NowYoureMessingWithaSonofaBitch #GuitarLesson #TonyIommi #BlackSabbath #EddieVanHalen",1.0,0.0,Twitter Web App,1.2283339910041231e+18,1 Rule Guitar,1RuleGuitar,"Every day we bring you the latest guitar news, gear, lessons and the ""Tip of the Day!"" There's only 1 Rule...""Don't Sweat it Just Fret It!"" 1 Rule Guitar",2020-02-14 15:03:54,34.0,USA,39.7837304,-100.4458825,,United States,North America,,,2020-10-21 00:00:36.202003447
2020-10-15 00:05:07,1.3165305076565647e+18,"#USSenate #USCongress #NYTimes #Louisiana #CBN #TBN #politics #Trump  #CSPAN #Resist #TheView #MAGA2020 #POTUS #FoxNews #GOP #RNC #DNC  #WashingtonPost #CNN #MSNBC #Trump  #AOC #Google #facebook #twitter #bing #yahoo #NancyPelosi #ChuckSchumer 
 #Dobbs #Limbaugh #IvankaTrump https://t.co/J5gdKmDkAn",0.0,0.0,Twitter Web App,277245931.0,Posters USA,postersusa,,2011-04-05 00:20:57,1219.0,United States,39.7837304,-100.4458825,,United States,North America,,,2020-10-21 00:00:36.575219977
2020-10-15 00:05:08,1.3165305123835372e+18,How about an official apology from #Trump @realDonaldTrump @POTUS for #CentralParkFive how about that - we don’t need #TrumpAdministration believe he ain’t giving nothing! https://t.co/zYGW7I1yPk,0.0,0.0,Twitter for iPhone,397762704.0,DevinAyresMom,DevinAyresMom,"Wife, Mom, Daughter, Sister, and Friend - Looking to strengthen my belief in God and have an ability to Love others for who they are, literally.",2011-10-25 03:46:53,143.0,,,,,,,,,2020-10-21 00:00:36.948436507
2020-10-15 00:05:18,1.316530551159812e+18,#TrumpIsWeak #TrumpFailure #trump https://t.co/QHMrPXO8gZ,0.0,0.0,Twitter for Android,2763560839.0,Reyhombre 74,Reyhombre1,,2014-08-24 18:49:12,55.0,,,,,,,,,2020-10-21 00:00:37.321653038
2020-10-15 00:05:19,1.3165305555261522e+18,"#Trump
#TrumpLiesAmericansDie 

80+ researchers warn that a so-called #herdimmunity approach to managing #COVID19 is “a dangerous fallacy unsupported by the scientific evidence” #WCPH2020 

#WearAMask 
#MaskUp 

#auspol
https://t.co/96TExQws1Z https://t.co/jLjgtdQ4WB",0.0,0.0,Twitter Web App,240532719.0,William Jones 😷🌊 🇦🇺🐸,william7424,"Retired International Banker(Don't hold this against me, I cleaned up messes LOL), Avid GeoPolitical and National Political observer",2011-01-20 04:11:32,1776.0,Australia,-24.7761086,134.755,,Australia,Oceania,,,2020-10-21 00:00:37.694869568
